1,1.93744,1.0191
2,1.93461,1.01825
3,1.9299,1.01683
4,1.92332,1.01484
5,1.91489,1.0123
6,1.90462,1.0092
7,1.89256,1.00555
8,1.87871,1.00136
9,1.86312,0.99664
10,1.84583,0.99139
11,1.82687,0.98562
12,1.80629,0.97935
13,1.78414,0.97258
14,1.76048,0.96533
15,1.73534,0.9576
16,1.7088,0.94942
17,1.68092,0.94079
18,1.65175,0.93173
19,1.62136,0.92225
20,1.58981,0.91237
21,1.55718,0.90209
22,1.52354,0.89144
23,1.48894,0.88043
24,1.45347,0.86907
25,1.41719,0.85737
26,1.38018,0.84536
27,1.34251,0.83304
28,1.30425,0.82044
29,1.26547,0.80756
30,1.22624,0.79442
31,1.18663,0.78103
32,1.14671,0.76741
33,1.10654,0.75357
34,1.0662,0.73952
35,1.02575,0.72529
36,0.98524,0.71087
37,0.94475,0.69628
38,0.90432,0.68155
39,0.86403,0.66667
40,0.82391,0.65166
41,0.78403,0.63653
42,0.74444,0.62129
43,0.70518,0.60596
44,0.6663,0.59054
45,0.62784,0.57505
46,0.58985,0.55949
47,0.55237,0.54388
48,0.51542,0.52822
49,0.47905,0.51253
50,0.44329,0.49681
51,0.40816,0.48107
52,0.3737,0.46532
53,0.33993,0.44956
54,0.30687,0.43382
55,0.27454,0.41809
56,0.24296,0.40237
57,0.21215,0.38669
58,0.18212,0.37104
59,0.15288,0.35543
60,0.12446,0.33987
61,0.09684,0.32436
62,0.07005,0.30892
63,0.04409,0.29353
64,0.01896,0.27822
65,-0.00533,0.26299
66,-0.02878,0.24783
67,-0.0514,0.23276
68,-0.07317,0.21778
69,-0.09412,0.2029
70,-0.11423,0.18811
71,-0.13351,0.17343
72,-0.15197,0.15885
73,-0.1696,0.14439
74,-0.18643,0.13004
75,-0.20245,0.11581
76,-0.21767,0.10169
77,-0.23211,0.08771
78,-0.24576,0.07385
79,-0.25864,0.06012
80,-0.27075,0.04652
81,-0.28211,0.03305
82,-0.29273,0.01973
83,-0.3026,0.00655
84,-0.31176,-0.0065
85,-0.32019,-0.01939
86,-0.32792,-0.03215
87,-0.33494,-0.04475
88,-0.34128,-0.0572
89,-0.34694,-0.0695
90,-0.35192,-0.08165
91,-0.35624,-0.09364
92,-0.3599,-0.10548
93,-0.36291,-0.11715
94,-0.36528,-0.12867
95,-0.36701,-0.14003
96,-0.36812,-0.15123
97,-0.3686,-0.16226
98,-0.36846,-0.17313
99,-0.3677,-0.18384
100,-0.36633,-0.19438
101,-0.36436,-0.20476
102,-0.36178,-0.21497
103,-0.3586,-0.22502
104,-0.35481,-0.23489
105,-0.35043,-0.2446
106,-0.34545,-0.25415
107,-0.33987,-0.26352
108,-0.33368,-0.27273
109,-0.3269,-0.28176
110,-0.31951,-0.29063
111,-0.31152,-0.29933
112,-0.30292,-0.30787
113,-0.29371,-0.31623
114,-0.28388,-0.32443
115,-0.27342,-0.33246
116,-0.26235,-0.34032
117,-0.25064,-0.34802
118,-0.23829,-0.35555
119,-0.22529,-0.36291
120,-0.21164,-0.37011
121,-0.19733,-0.37714
122,-0.18234,-0.38401
123,-0.16668,-0.39071
124,-0.15031,-0.39725
125,-0.13325,-0.40362
126,-0.11546,-0.40984
127,-0.09694,-0.41589
128,-0.07768,-0.42177
129,-0.05765,-0.4275
130,-0.03685,-0.43306
131,-0.01524,-0.43847
132,0.00718,-0.44371
133,0.03044,-0.44879
134,0.05456,-0.4537
135,0.07957,-0.45846
136,0.10549,-0.46305
137,0.13234,-0.46748
138,0.16016,-0.47174
139,0.18899,-0.47583
140,0.21884,-0.47976
141,0.24976,-0.48352
142,0.28178,-0.48711
143,0.31494,-0.49052
144,0.34927,-0.49375
145,0.38483,-0.49681
146,0.42165,-0.49968
147,0.45978,-0.50236
148,0.49925,-0.50486
149,0.54011,-0.50715
150,0.5824,-0.50925
151,0.62615,-0.51114
152,0.67141,-0.51283
153,0.71819,-0.51429
154,0.76652,-0.51554
155,0.81641,-0.51656
156,0.86785,-0.51736
157,0.92084,-0.51792
158,0.97533,-0.51825
159,1.03126,-0.51834
160,1.08855,-0.51819
161,1.14708,-0.51781
162,1.2067,-0.5172
163,1.2672,-0.51637
164,1.32835,-0.51532
165,1.38984,-0.51407
166,1.45133,-0.51265
167,1.5124,-0.51106
168,1.5726,-0.50935
169,1.63139,-0.50753
170,1.68821,-0.50565
171,1.74243,-0.50376
172,1.79341,-0.50188
173,1.84047,-0.50008
174,1.88294,-0.49839
175,1.92019,-0.49687
176,1.95159,-0.49555
177,1.97662,-0.49448
178,1.99484,-0.4937
179,2.00591,-0.49321
