0.60000,-0.48000
1.69000,-0.50000
11.20000,-0.21000
15.90000,-0.38000
20.50000,-0.35000
26.50000,-0.35000
34.80000,-0.25000
48.90000,-0.14000
48.99102,-0.08100
57.20000,-0.20000
64.80001,0.13000
70.20000,-0.14000
81.99463,-0.12700
181.99757,-0.06500
280.99844,-0.08400
378.99884,-0.04500
396.99890,0.02100
