1,0.31361,0.95562
2,0.31254,0.95495
3,0.31075,0.95382
4,0.30827,0.95225
5,0.30509,0.95023
6,0.30124,0.94778
7,0.29674,0.94489
8,0.2916,0.94157
9,0.28585,0.93783
10,0.27953,0.93367
11,0.27265,0.92911
12,0.26525,0.92416
13,0.25738,0.91881
14,0.24905,0.91309
15,0.24032,0.90701
16,0.23122,0.90057
17,0.22179,0.89378
18,0.21208,0.88666
19,0.20212,0.87922
20,0.19196,0.87148
21,0.18164,0.86343
22,0.1712,0.8551
23,0.16068,0.8465
24,0.15013,0.83764
25,0.13959,0.82853
26,0.12908,0.81919
27,0.11866,0.80961
28,0.10836,0.79983
29,0.0982,0.78984
30,0.08823,0.77965
31,0.07847,0.76928
32,0.06894,0.75874
33,0.05969,0.74803
34,0.05072,0.73716
35,0.04206,0.72614
36,0.03373,0.71499
37,0.02575,0.70369
38,0.01812,0.69228
39,0.01086,0.68074
40,0.00398,0.66908
41,-0.00252,0.65732
42,-0.00863,0.64545
43,-0.01434,0.63348
44,-0.01966,0.62141
45,-0.02459,0.60925
46,-0.02913,0.59701
47,-0.03329,0.58468
48,-0.03707,0.57226
49,-0.04047,0.55977
50,-0.04352,0.5472
51,-0.04621,0.53456
52,-0.04857,0.52184
53,-0.05059,0.50906
54,-0.05229,0.4962
55,-0.05369,0.48328
56,-0.05479,0.47029
57,-0.05561,0.45723
58,-0.05617,0.44412
59,-0.05648,0.43094
60,-0.05654,0.4177
61,-0.05638,0.4044
62,-0.05601,0.39104
63,-0.05544,0.37763
64,-0.05468,0.36416
65,-0.05374,0.35064
66,-0.05264,0.33706
67,-0.05139,0.32343
68,-0.05,0.30976
69,-0.04848,0.29603
70,-0.04684,0.28226
71,-0.04508,0.26844
72,-0.04323,0.25458
73,-0.04128,0.24068
74,-0.03924,0.22674
75,-0.03713,0.21276
76,-0.03494,0.19874
77,-0.03269,0.18469
78,-0.03038,0.17061
79,-0.02802,0.1565
80,-0.02561,0.14236
81,-0.02316,0.12819
82,-0.02068,0.11401
83,-0.01816,0.0998
84,-0.01562,0.08558
85,-0.01305,0.07134
86,-0.01046,0.05709
87,-0.00786,0.04282
88,-0.00525,0.02855
89,-0.00262,0.01428
90,0,0
91,0.00262,-0.01428
92,0.00525,-0.02855
93,0.00786,-0.04282
94,0.01046,-0.05709
95,0.01305,-0.07134
96,0.01562,-0.08558
97,0.01816,-0.0998
98,0.02068,-0.11401
99,0.02316,-0.12819
100,0.02561,-0.14236
101,0.02802,-0.1565
102,0.03038,-0.17061
103,0.03269,-0.18469
104,0.03494,-0.19874
105,0.03713,-0.21276
106,0.03924,-0.22674
107,0.04128,-0.24068
108,0.04323,-0.25458
109,0.04508,-0.26844
110,0.04684,-0.28226
111,0.04848,-0.29603
112,0.05,-0.30976
113,0.05139,-0.32343
114,0.05264,-0.33706
115,0.05374,-0.35064
116,0.05468,-0.36416
117,0.05544,-0.37763
118,0.05601,-0.39104
119,0.05638,-0.4044
120,0.05654,-0.4177
121,0.05648,-0.43094
122,0.05617,-0.44412
123,0.05561,-0.45723
124,0.05479,-0.47029
125,0.05369,-0.48328
126,0.05229,-0.4962
127,0.05059,-0.50906
128,0.04857,-0.52184
129,0.04621,-0.53456
130,0.04352,-0.5472
131,0.04047,-0.55977
132,0.03707,-0.57226
133,0.03329,-0.58468
134,0.02913,-0.59701
135,0.02459,-0.60925
136,0.01966,-0.62141
137,0.01434,-0.63348
138,0.00863,-0.64545
139,0.00252,-0.65732
140,-0.00398,-0.66908
141,-0.01086,-0.68074
142,-0.01812,-0.69228
143,-0.02575,-0.70369
144,-0.03373,-0.71499
145,-0.04206,-0.72614
146,-0.05072,-0.73716
147,-0.05969,-0.74803
148,-0.06894,-0.75874
149,-0.07847,-0.76928
150,-0.08823,-0.77965
151,-0.0982,-0.78984
152,-0.10836,-0.79983
153,-0.11866,-0.80961
154,-0.12908,-0.81919
155,-0.13959,-0.82853
156,-0.15013,-0.83764
157,-0.16068,-0.8465
158,-0.1712,-0.8551
159,-0.18164,-0.86343
160,-0.19196,-0.87148
161,-0.20212,-0.87922
162,-0.21208,-0.88666
163,-0.22179,-0.89378
164,-0.23122,-0.90057
165,-0.24032,-0.90701
166,-0.24905,-0.91309
167,-0.25738,-0.91881
168,-0.26525,-0.92416
169,-0.27265,-0.92911
170,-0.27953,-0.93367
171,-0.28585,-0.93783
172,-0.2916,-0.94157
173,-0.29674,-0.94489
174,-0.30124,-0.94778
175,-0.30509,-0.95023
176,-0.30827,-0.95225
177,-0.31075,-0.95382
178,-0.31254,-0.95495
179,-0.31361,-0.95562
