1,0.03914,1.67177
2,0.03716,1.66984
3,0.03388,1.66663
4,0.0293,1.66215
5,0.02343,1.65641
6,0.01631,1.64942
7,0.00796,1.6412
8,-0.00159,1.63176
9,-0.01232,1.62114
10,-0.02417,1.60935
11,-0.03711,1.59642
12,-0.05109,1.58238
13,-0.06607,1.56726
14,-0.08199,1.55109
15,-0.0988,1.53391
16,-0.11643,1.51576
17,-0.13484,1.49667
18,-0.15396,1.47667
19,-0.17373,1.45582
20,-0.19409,1.43415
21,-0.21497,1.4117
22,-0.23631,1.38852
23,-0.25804,1.36464
24,-0.2801,1.3401
25,-0.30243,1.31496
26,-0.32495,1.28925
27,-0.34762,1.26301
28,-0.37037,1.23628
29,-0.39313,1.2091
30,-0.41586,1.18152
31,-0.43849,1.15357
32,-0.46097,1.12528
33,-0.48324,1.09671
34,-0.50527,1.06787
35,-0.52699,1.03881
36,-0.54836,1.00956
37,-0.56935,0.98015
38,-0.58991,0.95062
39,-0.61,0.92099
40,-0.62959,0.89129
41,-0.64865,0.86155
42,-0.66714,0.8318
43,-0.68504,0.80206
44,-0.70233,0.77235
45,-0.71899,0.74271
46,-0.73499,0.71315
47,-0.75031,0.6837
48,-0.76495,0.65436
49,-0.77889,0.62518
50,-0.79213,0.59615
51,-0.80464,0.5673
52,-0.81644,0.53865
53,-0.8275,0.51022
54,-0.83784,0.48201
55,-0.84745,0.45405
56,-0.85634,0.42634
57,-0.8645,0.39891
58,-0.87193,0.37176
59,-0.87865,0.3449
60,-0.88466,0.31835
61,-0.88997,0.29213
62,-0.89459,0.26623
63,-0.89852,0.24067
64,-0.90177,0.21547
65,-0.90437,0.19062
66,-0.90631,0.16614
67,-0.9076,0.14204
68,-0.90827,0.11832
69,-0.90833,0.095
70,-0.90778,0.07207
71,-0.90664,0.04955
72,-0.90492,0.02744
73,-0.90263,0.00576
74,-0.8998,-0.0155
75,-0.89642,-0.03634
76,-0.89252,-0.05673
77,-0.8881,-0.07669
78,-0.88318,-0.0962
79,-0.87777,-0.11526
80,-0.87187,-0.13387
81,-0.8655,-0.15203
82,-0.85868,-0.16972
83,-0.85139,-0.18695
84,-0.84367,-0.20371
85,-0.8355,-0.22001
86,-0.82691,-0.23583
87,-0.81789,-0.25118
88,-0.80845,-0.26605
89,-0.79859,-0.28044
90,-0.78832,-0.29435
91,-0.77763,-0.30777
92,-0.76654,-0.32071
93,-0.75503,-0.33316
94,-0.74311,-0.34513
95,-0.73077,-0.3566
96,-0.71802,-0.36757
97,-0.70484,-0.37806
98,-0.69123,-0.38804
99,-0.67718,-0.39753
100,-0.66269,-0.40652
101,-0.64775,-0.41502
102,-0.63234,-0.42301
103,-0.61646,-0.4305
104,-0.60009,-0.43748
105,-0.58321,-0.44397
106,-0.56582,-0.44995
107,-0.5479,-0.45544
108,-0.52943,-0.46041
109,-0.51039,-0.46489
110,-0.49076,-0.46887
111,-0.47052,-0.47235
112,-0.44965,-0.47533
113,-0.42813,-0.47782
114,-0.40594,-0.47982
115,-0.38304,-0.48132
116,-0.35941,-0.48234
117,-0.33502,-0.48287
118,-0.30985,-0.48292
119,-0.28386,-0.4825
120,-0.25702,-0.48161
121,-0.2293,-0.48026
122,-0.20065,-0.47844
123,-0.17105,-0.47618
124,-0.14045,-0.47347
125,-0.10882,-0.47032
126,-0.0761,-0.46674
127,-0.04226,-0.46274
128,-0.00724,-0.45834
129,0.029,-0.45353
130,0.06651,-0.44833
131,0.10536,-0.44275
132,0.1456,-0.4368
133,0.18728,-0.4305
134,0.23048,-0.42385
135,0.27527,-0.41688
136,0.3217,-0.40959
137,0.36987,-0.402
138,0.41983,-0.39413
139,0.47168,-0.386
140,0.52551,-0.37761
141,0.58139,-0.36899
142,0.63941,-0.36016
143,0.69969,-0.35114
144,0.7623,-0.34194
145,0.82736,-0.33259
146,0.89495,-0.3231
147,0.9652,-0.31351
148,1.03818,-0.30382
149,1.11402,-0.29408
150,1.1928,-0.28429
151,1.2746,-0.27448
152,1.35953,-0.26468
153,1.44764,-0.25492
154,1.53899,-0.24521
155,1.63362,-0.23559
156,1.73153,-0.22607
157,1.8327,-0.21669
158,1.93708,-0.20747
159,2.04454,-0.19844
160,2.15493,-0.18962
161,2.26802,-0.18104
162,2.38351,-0.17272
163,2.501,-0.16469
164,2.62,-0.15697
165,2.73994,-0.14959
166,2.86011,-0.14257
167,2.9797,-0.13592
168,3.09776,-0.12968
169,3.21325,-0.12386
170,3.32502,-0.11848
171,3.43183,-0.11356
172,3.53235,-0.10911
173,3.62524,-0.10514
174,3.70915,-0.10168
175,3.78278,-0.09873
176,3.84491,-0.09631
177,3.89446,-0.09441
178,3.93053,-0.09306
179,3.95245,-0.09224
