1,0.86891,0.68163
2,0.8683,0.6812
3,0.8673,0.68049
4,0.86589,0.6795
5,0.86408,0.67822
6,0.86188,0.67667
7,0.85929,0.67483
8,0.8563,0.67272
9,0.85293,0.67034
10,0.84918,0.66769
11,0.84505,0.66477
12,0.84055,0.66158
13,0.83569,0.65813
14,0.83047,0.65443
15,0.8249,0.65048
16,0.81898,0.64627
17,0.81273,0.64183
18,0.80614,0.63714
19,0.79924,0.63222
20,0.79203,0.62708
21,0.78451,0.62171
22,0.7767,0.61613
23,0.7686,0.61033
24,0.76023,0.60433
25,0.7516,0.59813
26,0.74271,0.59173
27,0.73357,0.58515
28,0.7242,0.57839
29,0.7146,0.57145
30,0.70479,0.56434
31,0.69477,0.55707
32,0.68455,0.54964
33,0.67415,0.54206
34,0.66358,0.53433
35,0.65284,0.52647
36,0.64195,0.51847
37,0.63091,0.51035
38,0.61973,0.5021
39,0.60843,0.49373
40,0.59702,0.48526
41,0.58549,0.47668
42,0.57386,0.468
43,0.56215,0.45922
44,0.55035,0.45035
45,0.53847,0.4414
46,0.52653,0.43236
47,0.51453,0.42325
48,0.50248,0.41407
49,0.49038,0.40482
50,0.47825,0.39551
51,0.46608,0.38613
52,0.45389,0.3767
53,0.44168,0.36722
54,0.42945,0.35768
55,0.41721,0.34811
56,0.40497,0.33849
57,0.39272,0.32882
58,0.38048,0.31913
59,0.36825,0.30939
60,0.35602,0.29963
61,0.34381,0.28984
62,0.33162,0.28002
63,0.31945,0.27017
64,0.30729,0.26031
65,0.29516,0.25042
66,0.28306,0.24051
67,0.27098,0.23058
68,0.25892,0.22064
69,0.2469,0.21069
70,0.2349,0.20072
71,0.22294,0.19074
72,0.211,0.18075
73,0.19909,0.17075
74,0.18721,0.16074
75,0.17535,0.15073
76,0.16353,0.1407
77,0.15173,0.13067
78,0.13995,0.12064
79,0.1282,0.1106
80,0.11647,0.10056
81,0.10476,0.09051
82,0.09307,0.08046
83,0.0814,0.07041
84,0.06974,0.06035
85,0.0581,0.0503
86,0.04646,0.04024
87,0.03484,0.03018
88,0.02322,0.02012
89,0.01161,0.01006
90,0,0
91,-0.01161,-0.01006
92,-0.02322,-0.02012
93,-0.03484,-0.03018
94,-0.04646,-0.04024
95,-0.0581,-0.0503
96,-0.06974,-0.06035
97,-0.0814,-0.07041
98,-0.09307,-0.08046
99,-0.10476,-0.09051
100,-0.11647,-0.10056
101,-0.1282,-0.1106
102,-0.13995,-0.12064
103,-0.15173,-0.13067
104,-0.16353,-0.1407
105,-0.17535,-0.15073
106,-0.18721,-0.16074
107,-0.19909,-0.17075
108,-0.211,-0.18075
109,-0.22294,-0.19074
110,-0.2349,-0.20072
111,-0.2469,-0.21069
112,-0.25892,-0.22064
113,-0.27098,-0.23058
114,-0.28306,-0.24051
115,-0.29516,-0.25042
116,-0.30729,-0.26031
117,-0.31945,-0.27017
118,-0.33162,-0.28002
119,-0.34381,-0.28984
120,-0.35602,-0.29963
121,-0.36825,-0.30939
122,-0.38048,-0.31913
123,-0.39272,-0.32882
124,-0.40497,-0.33849
125,-0.41721,-0.34811
126,-0.42945,-0.35768
127,-0.44168,-0.36722
128,-0.45389,-0.3767
129,-0.46608,-0.38613
130,-0.47825,-0.39551
131,-0.49038,-0.40482
132,-0.50248,-0.41407
133,-0.51453,-0.42325
134,-0.52653,-0.43236
135,-0.53847,-0.4414
136,-0.55035,-0.45035
137,-0.56215,-0.45922
138,-0.57386,-0.468
139,-0.58549,-0.47668
140,-0.59702,-0.48526
141,-0.60843,-0.49373
142,-0.61973,-0.5021
143,-0.63091,-0.51035
144,-0.64195,-0.51847
145,-0.65284,-0.52647
146,-0.66358,-0.53433
147,-0.67415,-0.54206
148,-0.68455,-0.54964
149,-0.69477,-0.55707
150,-0.70479,-0.56434
151,-0.7146,-0.57145
152,-0.7242,-0.57839
153,-0.73357,-0.58515
154,-0.74271,-0.59173
155,-0.7516,-0.59813
156,-0.76023,-0.60433
157,-0.7686,-0.61033
158,-0.7767,-0.61613
159,-0.78451,-0.62171
160,-0.79203,-0.62708
161,-0.79924,-0.63222
162,-0.80614,-0.63714
163,-0.81273,-0.64183
164,-0.81898,-0.64627
165,-0.8249,-0.65048
166,-0.83047,-0.65443
167,-0.83569,-0.65813
168,-0.84055,-0.66158
169,-0.84505,-0.66477
170,-0.84918,-0.66769
171,-0.85293,-0.67034
172,-0.8563,-0.67272
173,-0.85929,-0.67483
174,-0.86188,-0.67667
175,-0.86408,-0.67822
176,-0.86589,-0.6795
177,-0.8673,-0.68049
178,-0.8683,-0.6812
179,-0.86891,-0.68163
